id,title,category,company,format,level,salary,link
34649,System Analyst,analytics,Сбер,гибрид Москва,middle,~ от 227 700 ₽,https://hirehi.ru/analytics/system-analyst-34649
34648,разработчик интерфейсов,development,Яндекс Инфраструктура,гибрид Москва,middle,~ от 246 600 ₽,https://hirehi.ru/development/razrabotchik-interfeisov-34648
34647,арт-директор,design,Плюс Фантех,гибрид Москва,senior,~ от 300 600 ₽,https://hirehi.ru/design/art-direktor-34647
34646,product manager,management,Mercuryo,удалённо,senior,~ от 550 000 ₽,https://hirehi.ru/management/product-manager-34646
34645,mlops engineer,devops,Т1,удалённо,middle,~ от 205 000 ₽,https://hirehi.ru/devops/mlops-engineer-34645
34644,affiliate manager,marketing,NDA,удалённо,middle,~ от 152 100 ₽,https://hirehi.ru/marketing/affiliate-manager-34644
34643,Системный аналитик,analytics,ЛАНИТ,офис Москва,junior,~ от 120 800 ₽,https://hirehi.ru/analytics/sistemnyi-analitik-34643
34642,таргетолог,marketing,NDA,удалённо,middle,~ от 97 100 ₽,https://hirehi.ru/marketing/targetolog-34642
34641,Дизайнер продукта,design,ВКонтакте,гибрид Москва,middle,~ от 205 700 ₽,https://hirehi.ru/design/dizainer-produkta-34641
34640,Инженер данных,development,ВКонтакте,гибрид Москва,senior,~ от 300 900 ₽,https://hirehi.ru/development/inzhener-dannyh-34640
34639,Продуктовый дизайнер,design,Outlines Technologies,удалённо,middle,до 292 000 ₽,https://hirehi.ru/design/produktovyi-dizainer-34639
34638,иллюстратор,design,ИТ Арсенал,удалённо,middle,от 40 000 ₽,https://hirehi.ru/design/illyustrator-34638
34636,data analyst,analytics,Scorewarrior,офис Лимассол,senior,~ от 411 400 ₽,https://hirehi.ru/analytics/data-analyst-34636
34635,seo специалист,marketing,NDA,удалённо,lead,~ от 218 500 ₽,https://hirehi.ru/marketing/seo-spetsialist-34635
34634,data engineer,development,NDA,удалённо,senior,от 320 000 ₽,https://hirehi.ru/development/data-engineer-34634
34633,system analyst,analytics,NDA,удалённо,senior,~ от 312 000 ₽,https://hirehi.ru/analytics/system-analyst-34633
34632,UX/UI Designer,design,ZIZ,офис Астана,middle,до 95 000 ₽,https://hirehi.ru/design/ux-ui-designer-34632
34631,руководитель отдела маркетинга,marketing,Черри Дом,офис Вологда,senior,~ от 145 900 ₽,https://hirehi.ru/marketing/rukovoditel-otdela-marketinga-34631
34630,backend developer,development,Delivery KPG,удалённо,senior,~ от 230 900 ₽,https://hirehi.ru/development/backend-developer-34630
34629,qa engineer (auto),qa,NDA,удалённо по РФ,middle,~ от 154 400 ₽,https://hirehi.ru/qa/qa-engineer-auto-34629
34628,аналитик данных,analytics,Спортмастер,офис,middle,~ от 93 300 ₽,https://hirehi.ru/analytics/analitik-dannyh-34628
34627,automation qa,qa,Сбер,гибрид Москва,senior,~ от 264 700 ₽,https://hirehi.ru/qa/automation-qa-34627
34626,Python Developer,development,Koronatech,удалённо,middle,~ от 224 100 ₽,https://hirehi.ru/development/python-developer-34626
34625,fullstack developer,development,Clarity,гибрид Алматы,senior,от 320 000 ₽,https://hirehi.ru/development/fullstack-developer-34625
34623,project manager,management,Boomerang Partners,офис Кипр,middle,~ от 256 000 ₽,https://hirehi.ru/management/project-manager-34623
34622,smm-специалист,marketing,NDA,удалённо,junior,от 25 000 ₽,https://hirehi.ru/marketing/smm-spetsialist-34622
34621,Дата аналитик,analytics,ВКонтакте,удалённо по РФ,middle,~ от 228 800 ₽,https://hirehi.ru/analytics/data-analitik-34621
34620,data engineer,development,Oneeven,удалённо,senior,~ от 420 500 ₽,https://hirehi.ru/development/data-engineer-34620
34619,разработчик интерфейсов,development,Ozon,офис Москва,intern,~ от 49 800 ₽,https://hirehi.ru/development/razrabotchik-interfeisov-34619
34618,content marketing manager,marketing,Unimatch Lab,удалённо,lead,от 320 000 ₽,https://hirehi.ru/marketing/content-marketing-manager-34618
34617,c++ developer,development,Eqvilent,удалённо,middle,~ от 302 800 ₽,https://hirehi.ru/development/c-developer-34617
34616,graphic designer,design,Be[In]Crypto,удалённо,middle,~ от 179 800 ₽,https://hirehi.ru/design/graphic-designer-34616
34615,golang engineer,development,NDA,удалённо,senior,до 470 000 ₽,https://hirehi.ru/development/golang-engineer-34615
34614,qa тестировщик (manual),qa,Rabbit Games,удалённо,senior,~ от 250 600 ₽,https://hirehi.ru/qa/qa-testirovschik-manual-34614
34613,qa engineer (manual),qa,Gaijin,удалённо,middle,~ от 168 400 ₽,https://hirehi.ru/qa/qa-engineer-manual-34613
34612,Продуктовый дизайнер,design,Mish,удалённо,middle,от 180 000 ₽,https://hirehi.ru/design/produktovyi-dizainer-34612
34610,frontend разработчик,development,American Society of Russian-Speaking Pathologists (ASRP),удалённо,junior,зп не указана,https://hirehi.ru/development/frontend-razrabotchik-34610
34609,go developer,development,Bluebricks,гибрид Тель-Авив,senior,~ от 409 100 ₽,https://hirehi.ru/development/go-developer-34609
34608,Frontend разработчик,development,Skyro,удалённо,middle,~ от 245 500 ₽,https://hirehi.ru/development/frontend-razrabotchik-34608
34606,machine learning engineer,development,NDA,удалённо,middle,~ от 271 500 ₽,https://hirehi.ru/development/machine-learning-engineer-34606
34605,продакт менеджер,management,Kommo,офис Москва,middle,~ от 210 200 ₽,https://hirehi.ru/management/prodakt-menedzher-34605
34604,business analyst,analytics,infomediji,удалённо,middle,~ от 230 100 ₽,https://hirehi.ru/analytics/business-analyst-34604
34603,devops engineer,devops,NDA,удалённо по РФ,middle,~ от 220 400 ₽,https://hirehi.ru/devops/devops-engineer-34603
34602,product manager,management,NDA,удалённо,middle,зп не указана,https://hirehi.ru/management/product-manager-34602
34600,frontend developer,development,ShowDan,удалённо,lead,зп не указана,https://hirehi.ru/development/frontend-developer-34600
34597,platform engineer,devops,Т1,гибрид Новосибирск,middle,~ от 140 400 ₽,https://hirehi.ru/devops/platform-engineer-34597
34596,java developer,development,NDA,удалённо,junior,30 000 ₽,https://hirehi.ru/development/java-developer-34596
34595,графический дизайнер,design,Ventas Global,удалённо,middle,от 200 000 ₽,https://hirehi.ru/design/graficheskii-dizainer-34595
34594,System Analyst,analytics,StormWall,удалённо,middle,от 250 000 ₽,https://hirehi.ru/analytics/system-analyst-34594
34593,backend разработчик,development,NDA,удалённо,lead,от 400 000 ₽,https://hirehi.ru/development/backend-razrabotchik-34593
34592,c++ developer,development,NDA,удалённо,senior,~ от 440 000 ₽,https://hirehi.ru/development/c-developer-34592
34591,devops engineer,devops,NDA,удалённо,senior,~ от 500 600 ₽,https://hirehi.ru/devops/devops-engineer-34591
34590,backend разработчик,development,NDA,удалённо,middle,~ от 153 600 ₽,https://hirehi.ru/development/backend-razrabotchik-34590
34589,manual qa,qa,NDA,удалённо,senior,от 330 000 ₽,https://hirehi.ru/qa/manual-qa-34589
34588,android developer,development,Glam AI,удалённо,middle,~ от 310 800 ₽,https://hirehi.ru/development/android-developer-34588
34587,ml инженер,development,Dodo Pizza,удалённо,middle,~ от 245 700 ₽,https://hirehi.ru/development/ml-inzhener-34587
34586,system engineer,devops,Т1,гибрид Москва,middle,~ от 150 100 ₽,https://hirehi.ru/devops/system-engineer-34586
34584,Java Developer,development,ВКонтакте,гибрид Москва,intern,~ от 50 400 ₽,https://hirehi.ru/development/java-developer-34584
34583,Marketing Manager,marketing,ПСБ,офис Москва,middle,~ от 130 200 ₽,https://hirehi.ru/marketing/marketing-manager-34583
34582,marketing manager,marketing,RemoFirst,удалённо,senior,~ от 409 500 ₽,https://hirehi.ru/marketing/marketing-manager-34582
34581,smm manager,marketing,NDA,удалённо,junior,~ от 30 800 ₽,https://hirehi.ru/marketing/smm-manager-34581
34580,python developer,development,Omega Solutions,удалённо по РФ,senior,от 320 000 ₽,https://hirehi.ru/development/python-developer-34580
34579,php developer,development,Lagrange Labs,удалённо,middle,от 280 000 ₽,https://hirehi.ru/development/php-developer-34579
34578,frontend developer,development,NDA,удалённо,junior,~ от 50 900 ₽,https://hirehi.ru/development/frontend-developer-34578
34577,разработчик 1с,development,NDA,удалённо,middle,от 80 000 ₽,https://hirehi.ru/development/razrabotchik-1s-34577
34576,social media manager,marketing,Quantum,удалённо,middle,~ от 333 600 ₽,https://hirehi.ru/marketing/social-media-manager-34576
34575,automation qa,qa,NDA,офис Минск,middle,~ от 154 200 ₽,https://hirehi.ru/qa/automation-qa-34575
34574,product owner,management,Онлайн-школа №1,удалённо,middle,~ от 165 900 ₽,https://hirehi.ru/management/product-owner-34574
34573,SMM Specialist,marketing,Фоксфорд,удалённо по РФ,middle,до 110 000 ₽,https://hirehi.ru/marketing/smm-specialist-34573
34572,node.js разработчик,development,PLATMA,удалённо,senior,~ от 301 300 ₽,https://hirehi.ru/development/node-js-razrabotchik-34572
34571,computer vision engineer,development,NDA,удалённо,lead,~ от 306 500 ₽,https://hirehi.ru/development/computer-vision-engineer-34571
34570,devops engineer,devops,Platma,удалённо,senior,~ от 410 600 ₽,https://hirehi.ru/devops/devops-engineer-34570
34569,react native developer,development,NDA,удалённо,middle,~ от 120 200 ₽,https://hirehi.ru/development/react-native-developer-34569
34566,smm-менеджер,marketing,Vitrina,удалённо,middle,от 80 000 ₽,https://hirehi.ru/marketing/smm-menedzher-34566
34565,Java Developer,development,Сбер,гибрид Москва,senior,~ от 315 700 ₽,https://hirehi.ru/development/java-developer-34565
34564,python разработчик,development,NDA,офис,middle,зп не указана,https://hirehi.ru/development/python-razrabotchik-34564
34563,crm manager,marketing,NDA,офис,junior,~ от 42 600 ₽,https://hirehi.ru/marketing/crm-manager-34563
34562,тестировщик (manual),qa,IntexSoft,гибрид,intern,~ от 20 800 ₽,https://hirehi.ru/qa/testirovschik-manual-34562
34561,automation qa,qa,CyberHULL,удалённо,middle,~ от 140 300 ₽,https://hirehi.ru/qa/automation-qa-34561
34560,flutter разработчик,development,Золотое Яблоко,удалённо,middle,~ от 174 900 ₽,https://hirehi.ru/development/flutter-razrabotchik-34560
34559,маркетинговый аналитик,marketing,Apple Real Estate,удалённо,middle,от 100 000 ₽,https://hirehi.ru/marketing/marketingovyi-analitik-34559
34558,product owner,management,Продамус,удалённо по РФ,senior,от 250 000 ₽,https://hirehi.ru/management/product-owner-34558
34556,Android Developer,development,Экосистема тенниса,удалённо,senior,от 350 000 ₽,https://hirehi.ru/development/android-developer-34556
34555,qa тестировщик (manual),qa,Sperasoft,офис Ереван,junior,~ от 71 600 ₽,https://hirehi.ru/qa/qa-testirovschik-manual-34555
34554,руководитель отдела маркетинга,marketing,NDA,удалённо,lead,~ от 505 900 ₽,https://hirehi.ru/marketing/rukovoditel-otdela-marketinga-34554
34553,Frontend разработчик,development,СДЭК,гибрид Новосибирск,middle,~ от 148 200 ₽,https://hirehi.ru/development/frontend-razrabotchik-34553
34552,Менеджер проектов,management,Касперский,офис Москва,middle,зп не указана,https://hirehi.ru/management/menedzher-proektov-34552
34551,Frontend Developer,development,Ozon,офис Москва,middle,~ от 213 700 ₽,https://hirehi.ru/development/frontend-developer-34551
34550,QA Engineer (auto),qa,Data Driven Lab,удалённо,middle,от 169 200 ₽,https://hirehi.ru/qa/qa-engineer-auto-34550
34549,smm-менеджер,marketing,VPole Market,удалённо,junior,~ от 25 700 ₽,https://hirehi.ru/marketing/smm-menedzher-34549
34547,backend developer,development,NDA,удалённо,middle,~ от 189 000 ₽,https://hirehi.ru/development/backend-developer-34547
