id,title,category,company,level,salary,link,format,city/country
36454,Продуктовый аналитик,analytics,Ozon,senior,279000,https://hirehi.ru/analytics/produktovyi-analitik-36454,удалённо,Не указано
36453,.NET Developer,development,Ozon,senior,332000,https://hirehi.ru/development/net-developer-36453,удалённо,Не указано
36452,automation qa,qa,Ozon,junior,86000,https://hirehi.ru/qa/automation-qa-36452,удалённо,Не указано
36451,руководитель проекта,management,NDA,lead,449000,https://hirehi.ru/management/rukovoditel-proekta-36451,офис,Лимассол
36450,Системный аналитик,analytics,iiko,middle,250000,https://hirehi.ru/analytics/sistemnyi-analitik-36450,гибрид,Москва
36449,Frontend разработчик,development,Т-Банк,intern,79000,https://hirehi.ru/development/frontend-razrabotchik-36449,удалённо,РФ
36448,php developer,development,NDA,lead,360000,https://hirehi.ru/development/php-developer-36448,удалённо,РФ
36447,automation qa,qa,Сбер,junior,84000,https://hirehi.ru/qa/automation-qa-36447,гибрид,Санкт-Петербург
36446,Product Owner,management,Сбер,senior,349000,https://hirehi.ru/management/product-owner-36446,гибрид,Москва
36445,DevOps Engineer,devops,ВКонтакте,senior,369000,https://hirehi.ru/devops/devops-engineer-36445,удалённо,РФ
36444,PHP разработчик,development,Сбер,middle,241000,https://hirehi.ru/development/php-razrabotchik-36444,гибрид,Санкт-Петербург
36443,Android Developer,development,Сбер,middle,242000,https://hirehi.ru/development/android-developer-36443,гибрид,Санкт-Петербург
36442,automation qa,qa,Сбер,middle,196000,https://hirehi.ru/qa/automation-qa-36442,гибрид,Москва
36441,PHP разработчик,development,Brainsome,middle,141000,https://hirehi.ru/development/php-razrabotchik-36441,удалённо,Не указано
36440,data analyst,analytics,Bank Centre Credit,middle,117920,https://hirehi.ru/analytics/data-analyst-36440,офис,Алматы
36439,data engineer,development,ДОМ.РФ,senior,316000,https://hirehi.ru/development/data-engineer-36439,удалённо,РФ
36438,Java Developer,development,Домклик,middle,266000,https://hirehi.ru/development/java-developer-36438,удалённо,РФ
36436,tech lead,development,Т1,lead,376000,https://hirehi.ru/development/tech-lead-36436,удалённо,Не указано
36435,System Analyst,analytics,Сбер,senior,289000,https://hirehi.ru/analytics/system-analyst-36435,офис,Москва
36434,Аналитик данных,analytics,МТС,intern,60000,https://hirehi.ru/analytics/analitik-dannyh-36434,гибрид,Москва
36433,Дата аналитик,analytics,ВКонтакте,lead,380000,https://hirehi.ru/analytics/data-analitik-36433,гибрид,Москва
36432,Product Manager,management,Сбер,senior,363000,https://hirehi.ru/management/product-manager-36432,гибрид,Москва
36431,c#/.net разработчик,development,Сбер,senior,338000,https://hirehi.ru/development/c-net-razrabotchik-36431,гибрид,Москва
36430,Frontend Developer,development,Сбер,middle,218000,https://hirehi.ru/development/frontend-developer-36430,гибрид,Москва
36429,глава продукта,management,Сбер,lead,437000,https://hirehi.ru/management/glava-produkta-36429,удалённо,РФ
36428,менеджер продукта,management,NDA,senior,347000,https://hirehi.ru/management/menedzher-produkta-36428,удалённо,Не указано
36427,python developer,development,QLAN,senior,120000,https://hirehi.ru/development/python-developer-36427,удалённо,Не указано
36426,Project Manager,management,Strikt,middle,80000,https://hirehi.ru/management/project-manager-36426,удалённо,Не указано
36425,crm-маркетолог,marketing,NDA,middle,182000,https://hirehi.ru/marketing/crm-marketolog-36425,удалённо,Не указано
36424,game designer,design,NDA,middle,168000,https://hirehi.ru/design/game-designer-36424,удалённо,Не указано
36423,quality assurance (auto),qa,Сбер,lead,512000,https://hirehi.ru/qa/quality-assurance-auto-36423,офис,Москва
36422,Java Developer,development,Сбер,senior,331000,https://hirehi.ru/development/java-developer-36422,гибрид,Москва
36421,media buyer,marketing,NDA,middle,154000,https://hirehi.ru/marketing/media-buyer-36421,удалённо,Не указано
36420,Дизайнер продукта,design,Employcity,middle,171000,https://hirehi.ru/design/dizainer-produkta-36420,удалённо,Не указано
36419,automation qa,qa,Go To IT Team,middle,162000,https://hirehi.ru/qa/automation-qa-36419,удалённо,Не указано
36418,Frontend Developer,development,Авито,middle,240000,https://hirehi.ru/development/frontend-developer-36418,удалённо,Не указано
36417,продуктовый аналитик,analytics,Астро-Волга,senior,250000,https://hirehi.ru/analytics/produktovyi-analitik-36417,удалённо,Не указано
36416,системный аналитик,analytics,NDA,lead,300000,https://hirehi.ru/analytics/sistemnyi-analitik-36416,удалённо,Не указано
36415,Аналитик данных,analytics,Parimatch,senior,277000,https://hirehi.ru/analytics/analitik-dannyh-36415,удалённо,Не указано
36414,user acquisition manager,marketing,Estoty,senior,273000,https://hirehi.ru/marketing/user-acquisition-manager-36414,удалённо,Не указано
36413,ai engineer,development,NDA,middle,200000,https://hirehi.ru/development/ai-engineer-36413,офис,Москва
36412,fullstack разработчик,development,NDA,senior,320000,https://hirehi.ru/development/fullstack-razrabotchik-36412,удалённо,РФ
36411,automation qa,qa,Сбер,middle,208000,https://hirehi.ru/qa/automation-qa-36411,гибрид,Санкт-Петербург
36410,C++ разработчик,development,МТС,intern,68000,https://hirehi.ru/development/c-razrabotchik-36410,офис,Москва
36409,product manager,management,Т-Банк,middle,244000,https://hirehi.ru/management/product-manager-36409,удалённо,РФ
36407,ux/ui designer,design,My Startups,middle,131000,https://hirehi.ru/design/ux-ui-designer-36407,офис,Алматы
36406,python рзаработчик,development,Findev,middle,350000,https://hirehi.ru/development/python-rzarabotchik-36406,удалённо,Не указано
36405,Менеджер проекта,management,Yellow Yeti,junior,82000,https://hirehi.ru/management/menedzher-proekta-36405,удалённо,Не указано
36404,Менеджер проекта,management,Yellow Yeti,middle,202000,https://hirehi.ru/management/menedzher-proekta-36404,удалённо,Не указано
36403,коммуникационный дизайнер,design,Yellow Yeti,middle,139000,https://hirehi.ru/design/kommunikatsionnyi-dizainer-36403,гибрид,Москва
36402,аналитик данных,analytics,NDA,junior,88000,https://hirehi.ru/analytics/analitik-dannyh-36402,офис,Казань
36401,Go Developer,development,ВКонтакте,senior,341000,https://hirehi.ru/development/go-developer-36401,гибрид,Санкт-Петербург
36400,Golang разработчик,development,МТС,middle,269000,https://hirehi.ru/development/golang-razrabotchik-36400,офис,Москва
36399,Product Analyst,analytics,Магнит,middle,207000,https://hirehi.ru/analytics/product-analyst-36399,удалённо,РФ
36398,Продуктовый дизайнер,design,МТС,senior,301000,https://hirehi.ru/design/produktovyi-dizainer-36398,гибрид,Москва
36397,Product Marketing Manager,marketing,Ozon,middle,221000,https://hirehi.ru/marketing/product-marketing-manager-36397,офис,Москва
36396,Java Developer,development,Яндекс Финтех,middle,241000,https://hirehi.ru/development/java-developer-36396,удалённо,Не указано
36395,Golang Developer,development,Ozon,senior,337000,https://hirehi.ru/development/golang-developer-36395,удалённо,Не указано
36394,Product Manager,management,Яндекс,senior,332000,https://hirehi.ru/management/product-manager-36394,гибрид,Не указано
36393,android Developer,development,Ozon,intern,59000,https://hirehi.ru/development/android-developer-36393,гибрид,Москва
36392,Data Analyst,analytics,Ozon,lead,350000,https://hirehi.ru/analytics/data-analyst-36392,гибрид,Москва
36391,Бизнес аналитик,analytics,Ozon,junior,99000,https://hirehi.ru/analytics/biznes-analitik-36391,гибрид,Москва
36390,data engineer,development,Магнит,lead,332000,https://hirehi.ru/development/data-engineer-36390,удалённо,РФ
36389,ведущий маркетолог,marketing,Lancet Uniform,lead,237000,https://hirehi.ru/marketing/veduschii-marketolog-36389,офис,Санкт-Петербург
36388,sysops engineer,devops,Сбер,middle,211000,https://hirehi.ru/devops/sysops-engineer-36388,офис,Москва
36387,Python разработчик,development,Сбер,lead,379000,https://hirehi.ru/development/python-razrabotchik-36387,гибрид,Москва
36386,Python разработчик,development,Сбер,middle,238000,https://hirehi.ru/development/python-razrabotchik-36386,офис,Екатеринбург
36385,ai engineer,development,Сбер,lead,409000,https://hirehi.ru/development/ai-engineer-36385,гибрид,Москва
36384,администратор проекта,management,Сбер,middle,182000,https://hirehi.ru/management/administrator-proekta-36384,офис,Москва
